DateTime,Entries,UniqueIPs
1527991395,10505,10505
1527991395,10505,10505
1527993816,10486,10486
1527993816,10486,10486
1527996215,10488,10488
1527996215,10488,10488
1527998605,10109,10109
1527998605,10109,10109
1528001071,10034,10034
1528001071,10034,10034
1528003372,9984,9984
1528003372,9984,9984
1528005402,9938,9938
1528007355,9965,9965
1528009246,10262,10262
1528011135,10572,10572
1528013055,10816,10816
1528014987,11139,11139
1528016894,11355,11355
1528018836,11610,11610
1528020738,11799,11799
1528022651,11993,11993
1528024479,11974,11974
1528026486,12035,12035
1528028301,12052,12052
1528030337,12001,12001
1528032253,11917,11917
1528034173,12053,12053
1528036096,11661,11661
1528038032,11344,11344
1528039937,9792,9792
1528041866,10430,10430
1528043766,10601,10601
1528045694,10597,10597
1528047695,10588,10588
1528049539,10537,10537
1528051496,10503,10503
1528053388,10456,10456
1528055329,10467,10467
1528057215,10537,10537
1528059181,10633,10633
1528061058,10792,10792
1528063002,11043,11043
1528064909,11079,11079
1528067775,11141,11141
1528069692,11129,11129
1528071618,12638,12638
1528073534,14614,14614
1528075450,15795,15795
1528077377,15790,15790
1528079298,15741,15741
1528082228,15686,15686
1528084104,15702,15702
1528086044,15720,15720
1528087938,15761,15761
1528089892,15829,15829
1528091766,16047,16047
1528093718,16172,16172
1528095643,15969,15969
1528097568,15920,15920
1528099458,19126,19126
1528101437,20166,20166
1528103291,20016,20016
1528105256,19819,19819
1528107142,19620,19620
1528109085,19447,19447
1528110975,19419,19419
1528112914,19352,19352
1528114827,19327,19327
1528116778,19320,19320
1528118669,19276,19276
1528120535,19278,19278
1528122496,19328,19328
1528124487,19323,19323
1528126332,19365,19365
1528128323,18376,18376
1528130179,18167,18167
1528132128,18199,18199
1528134040,18197,18197
1528135946,18235,18235
1528137862,18264,18264
1528139799,18522,18522
1528141704,18579,18579
1528143625,19835,19835
1528145559,19795,19795
1528147470,19909,19909
1528149379,19937,19937
1528151320,19981,19981
1528153257,19909,19909
1528155137,20057,20057
1528157058,19627,19627
1528158992,17813,17813
1528160901,16238,16238
1528162813,15874,15874
1528164743,15907,15907
1528166664,15953,15953
1528168579,15959,15959
1528170531,15938,15938
1528172423,16205,16205
1528174339,16085,16085
1528176273,16078,16078
1528178175,16080,16080
1528180398,15871,15871
1528182261,15872,15872
1528184172,15887,15887
1528186097,11323,11323
1528188013,10699,10699
1528189936,10861,10861
1528191861,10989,10989
1528193774,11231,11231
1528195691,11592,11592
1528197620,11727,11727
1528199538,11786,11786
1528201449,11797,11797
1528203375,11800,11800
1528205298,11792,11792
1528207237,11781,11781
1528209141,11749,11749
1528211070,11718,11718
1528213491,11708,11708
1528215395,11736,11736
1528217305,12121,12121
1528219210,12438,12438
1528221155,12675,12675
1528223054,12798,12798
1528224995,12859,12859
1528226886,12766,12766
1528229006,12197,12197
1528230968,11740,11740
1528232902,11687,11687
1528234810,11648,11648
1528236742,10932,10932
1528238652,10960,10960
1528240570,10725,10725
1528242495,10708,10708
1528244419,10346,10346
1528246331,10400,10400
1528248264,10425,10425
1528250179,10423,10423
1528252088,10402,10402
1528254047,10452,10452
1528256026,10465,10465
1528257859,10507,10507
1528259783,10143,10143
1528261689,10167,10167
1528263612,10171,10171
1528265556,10194,10194
1528267768,10210,10210
1528269617,10198,10198
1528271554,10166,10166
1528273461,10087,10087
1528275385,10024,10024
1528277302,9939,9939
1528279243,9730,9730
1528281151,9730,9730
1528283072,9415,9415
1528284992,9361,9361
1528286915,9313,9313
1528288817,9328,9328
1528290753,9331,9331
1528292677,9312,9312
1528294576,9345,9345
1528296499,9390,9390
1528298424,10091,10091
1528300334,10527,10527
1528302270,10374,10374
1528304173,9736,9736
1528306269,9225,9225
1528308288,9004,9004
1528311699,8675,8675
1528313580,8628,8628
1528320488,8450,8450
1528324412,8319,8319
1528326771,8439,8439
1528331793,8448,8448
1528335429,8511,8511
1528337303,8541,8541
1528339225,8524,8524
1528341166,8500,8500
1528343171,8494,8494
1528344997,8488,8488
1528346900,8492,8492
1528348812,8493,8493
1528350758,8464,8464
1528352965,8448,8448
1528354835,8440,8440
1528356741,8445,8445
1528358664,8462,8462
1528360570,8433,8433
1528362496,8373,8373
1528364418,8374,8374
1528366334,8370,8370
1528368255,8308,8308
1528370176,8326,8326
1528372090,8324,8324
1528374022,8303,8303
1528375957,8302,8302
1528377849,8281,8281
1528379772,8247,8247
1528381632,8211,8211
1528384574,7605,7605
1528386501,7068,7068
1528388425,7080,7080
1528390333,7003,7003
1528392262,7004,7004
1528394184,6952,6952
1528396095,6953,6953
1528398038,6938,6938
1528399936,6950,6950
1528401860,6903,6903
1528403794,6892,6892
1528405703,7020,7020
1528407618,7180,7180
1528409556,7376,7376
1528411644,7583,7583
1528413607,7723,7723
1528415559,7983,7983
1528417472,8176,8176
1528419379,8344,8344
1528421296,8552,8552
1528423240,8708,8708
1528425134,8716,8716
1528427068,8710,8710
1528428968,8703,8703
1528430915,8670,8670
1528432822,8654,8654
1528434736,8616,8616
1528436812,8608,8608
1528438807,8598,8598
1528440959,8600,8600
1528442888,8575,8575
1528444842,8550,8550
1528446997,8526,8526
1528448915,8496,8496
1528451064,8486,8486
1528452977,8491,8491
1528454899,8483,8483
1528456805,8516,8516
1528458733,8553,8553
1528460659,9076,9076
1528462566,9167,9167
1528464495,9211,9211
1528466443,9212,9212
1528469269,9219,9219
1528471206,9216,9216
1528473145,9616,9616
1528475048,9661,9661
1528476966,9709,9709
1528478884,9704,9704
1528480841,10070,10070
1528482738,10084,10084
1528484652,10075,10075
1528486872,10091,10091
1528488744,10336,10336
1528490654,11568,11568
1528492593,11416,11416
1528494498,11264,11264
1528496431,11014,11014
1528498498,10769,10769
1528500505,10593,10593
1528502438,10380,10380
1528504355,10213,10213
1528506265,10026,10026
1528508186,9813,9813
1528510147,9702,9702
1528512016,9703,9703
1528513940,9716,9716
1528515886,9778,9778
1528517782,9776,9776
1528519700,9807,9807
1528521634,9850,9850
1528523538,9864,9864
1528525470,9869,9869
1528527394,9888,9888
1528529294,9906,9906
1528532179,9871,9871
1528534097,9867,9867
1528536020,12293,12293
1528537962,14599,14599
1528539915,15274,15274
1528541794,15291,15291
1528543741,15273,15273
1528545661,15240,15240
1528547585,15158,15158
1528549486,15052,15052
1528551404,14985,14985
1528553302,15018,15018
1528555250,15010,15010
1528557145,14936,14936
1528559122,14501,14501
1528560976,14499,14499
1528562931,14500,14500
1528564825,14467,14467
1528566683,14447,14447
1528568659,15822,15822
1528570577,16035,16035
1528572498,16023,16023
1528574440,15998,15998
1528576343,14555,14555
1528578256,14257,14257
1528580185,13678,13678
1528582089,13675,13675
1528584092,13677,13677
1528586017,13661,13661
1528587869,13621,13621
1528589807,13612,13612
1528591702,13675,13675
1528593650,13759,13759
1528595554,15097,15097
1528597487,15109,15109
1528599386,15174,15174
1528601314,15281,15281
1528603248,15305,15305
1528605175,15483,15483
1528607068,15454,15454
1528609031,15463,15463
1528610927,15487,15487
1528612871,15098,15098
1528614754,15060,15060
1528616689,15078,15078
1528618574,15121,15121
1528620523,15092,15092
1528622450,14775,14775
1528624357,14758,14758
1528626260,14799,14799
1528628206,14790,14790
1528630090,14770,14770
1528632092,14843,14843
1528633947,14959,14959
1528635880,14972,14972
1528637778,14999,14999
1528639984,15120,15120
1528641862,15253,15253
1528643883,15407,15407
1528645713,15521,15521
1528647639,15492,15492
1528649552,15427,15427
1528651471,15433,15433
1528653386,15430,15430
1528655310,13876,13876
1528657251,13941,13941
1528659163,13939,13939
1528661064,14044,14044
1528663119,14079,14079
1528666368,14171,14171
1528668661,14187,14187
1528670566,14239,14239
1528672474,14307,14307
1528674402,14342,14342
1528676328,14307,14307
1528678222,14207,14207
1528680159,14101,14101
1528682075,12826,12826
1528683991,12809,12809
1528686291,12731,12731
1528688193,12623,12623
1528690108,12601,12601
1528692031,12779,12779
1528693946,12786,12786
1528695889,12766,12766
1528697784,12722,12722
1528699701,12619,12619
1528701672,12418,12418
1528703574,11007,11007
1528705489,11838,11838
1528707373,14416,14416
1528709308,14413,14413
1528711261,14421,14421
1528713141,14373,14373
1528715073,14430,14430
1528716973,14375,14375
1528718899,15577,15577
1528720812,15620,15620
1528722737,15649,15649
1528724673,16023,16023
1528726585,16084,16084
1528728491,15992,15992
1528730610,15913,15913
1528733961,15845,15845
1528736243,16187,16187
1528738209,16198,16198
1528740049,16190,16190
1528741959,16153,16153
1528743877,16153,16153
1528745774,16185,16185
1528747693,16134,16134
1528749542,16142,16142
1528751529,16175,16175
1528753554,16219,16219
1528755372,16222,16222
1528757544,16191,16191
1528759451,16153,16153
1528761375,16142,16142
1528763299,16149,16149
1528765237,16152,16152
1528767149,16471,16471
1528769323,16492,16492
1528771211,16494,16494
1528773135,16514,16514
1528775068,16522,16522
1528776972,16570,16570
1528779131,16448,16448
1528781051,16468,16468
1528782983,16474,16474
1528784895,16483,16483
1528786835,16558,16558
1528788747,16751,16751
1528790654,16003,16003
1528792568,16006,16006
1528794505,16016,16016
1528796409,16008,16008
1528798333,15982,15982
1528800267,15989,15989
1528802167,15928,15928
1528804092,15478,15478
1528806050,14749,14749
1528807927,14997,14997
1528809848,14944,14944
1528811782,14474,14474
1528813690,14459,14459
1528815643,14508,14508
1528817554,10920,10920
1528819886,9823,9823
1528821865,9286,9286
1528823770,9773,9773
1528825699,9861,9861
1528827621,9872,9872
1528829527,9861,9861
1528831451,9865,9865
1528833382,9906,9906
1528835286,10010,10010
1528837103,10130,10130
1528838905,10266,10266
1528840837,10358,10358
1528842731,10446,10446
1528844673,10454,10454
1528846570,13165,13165
1528848532,13160,13160
1528850412,13149,13149
1528852335,12616,12616
1528854270,12449,12449
1528856169,12426,12426
1528858091,12391,12391
1528860022,12399,12399
