DateTime,Entries,UniqueIPs
1528481065,500,500
1528482021,500,500
1528482982,500,500
1528483959,500,500
1528484909,500,500
1528485854,500,500
1528486868,500,500
1528487865,500,500
1528488981,500,500
1528489927,500,500
1528490886,500,500
1528492114,500,500
1528493053,500,500
1528494016,500,500
1528494985,500,500
1528495938,500,500
1528497502,500,500
1528498488,500,500
1528499554,500,500
1528500492,500,500
1528501463,500,500
1528502423,500,500
1528503369,500,500
1528504349,500,500
1528505291,500,500
1528506257,500,500
1528507225,500,500
1528508174,500,500
1528509132,500,500
1528510113,500,500
1528511051,500,500
1528512012,500,500
1528512984,500,500
1528513935,500,500
1528514889,500,500
1528515868,500,500
1528516819,500,500
1528517773,500,500
1528518749,500,500
1528519695,500,500
1528520659,500,500
1528521629,500,500
1528522572,500,500
1528523532,500,500
1528524509,500,500
1528525457,500,500
1528526411,500,500
1528527389,500,500
1528528338,500,500
1528529289,500,500
1528530274,500,500
1528531230,500,500
1528532172,500,500
1528533154,500,500
1528534091,500,500
1528535061,500,500
1528536012,500,500
1528536993,500,500
1528537941,500,500
1528538895,500,500
1528539870,500,500
1528540814,500,500
1528541786,500,500
1528542745,500,500
1528543698,500,500
1528544664,500,500
1528545641,500,500
1528546585,500,500
1528547557,500,500
1528548497,500,500
1528549478,500,500
1528550413,500,500
1528551378,500,500
1528552352,500,500
1528553295,500,500
1528554261,500,500
1528555216,500,500
1528556187,500,500
1528557139,500,500
1528558092,500,500
1528559076,500,500
1528560027,500,500
1528560971,500,500
1528561952,500,500
1528562893,500,500
1528563864,500,500
1528564820,500,500
1528565791,500,500
1528566992,500,500
1528567945,500,500
1528568893,500,500
1528569867,500,500
1528570819,500,500
1528571778,500,500
1528572732,500,500
1528573701,500,500
1528574656,500,500
1528575616,500,500
1528576580,500,500
1528577538,500,500
1528578495,500,500
1528579474,500,500
1528580413,500,500
1528581368,500,500
1528582357,500,500
1528583290,500,500
1528584391,500,500
1528586452,500,500
1528587379,500,500
1528588339,500,500
1528589314,500,500
1528590277,500,500
1528591210,500,500
1528592181,500,500
1528593171,500,500
1528594095,500,500
1528595060,500,500
1528596022,500,500
1528596973,500,500
1528597954,500,500
1528598898,500,500
1528599860,500,500
1528600809,500,500
1528601819,500,500
1528602746,500,500
1528603706,500,500
1528604653,500,500
1528605628,500,500
1528606570,500,500
1528607552,500,500
1528608492,500,500
1528609461,500,500
1528610419,500,500
1528611380,500,500
1528612353,500,500
1528613298,500,500
1528614269,500,500
1528615213,500,500
1528616185,500,500
1528617137,500,500
1528618105,500,500
1528619067,500,500
1528620012,500,500
1528620986,500,500
1528621948,500,500
1528622895,500,500
1528623864,500,500
1528624841,500,500
1528625775,500,500
1528626746,500,500
1528627697,500,500
1528628662,500,500
1528629613,500,500
1528630596,500,500
1528631530,500,500
1528632508,500,500
1528633460,500,500
1528634415,500,500
1528635379,500,500
1528636603,500,500
1528637534,500,500
1528638533,500,500
1528639464,500,500
1528640418,500,500
1528641392,500,500
1528642336,500,500
1528643293,500,500
1528644294,500,500
1528645213,500,500
1528646173,500,500
1528647153,500,500
1528648092,500,500
1528649069,500,500
1528650030,500,500
1528650971,500,500
1528651957,500,500
1528652897,500,500
1528653883,500,500
1528654815,500,500
1528655797,500,500
1528656731,500,500
1528657698,500,500
1528658672,500,500
1528659630,500,500
1528660571,500,500
1528661562,500,500
1528662493,500,500
1528663461,500,500
1528664416,500,500
1528666874,500,500
1528668012,500,500
1528668987,500,500
1528669941,500,500
1528670900,500,500
1528671857,500,500
1528672833,500,500
1528673772,500,500
1528674741,500,500
1528675709,500,500
1528676658,500,500
1528677623,500,500
1528678587,500,500
1528679534,500,500
1528680510,500,500
1528681457,500,500
1528682449,500,500
1528683371,500,500
1528684354,500,500
1528685295,500,500
1528686286,500,500
1528687228,500,500
1528688187,500,500
1528689149,500,500
1528690102,500,500
1528691060,500,500
1528692025,500,500
1528692986,500,500
1528693941,500,500
1528694891,500,500
1528695872,500,500
1528696822,500,500
1528697778,500,500
1528698755,500,500
1528699695,500,500
1528700655,500,500
1528701660,500,500
1528702571,500,500
1528703562,500,500
1528704492,500,500
1528705475,500,500
1528706660,500,500
1528707627,500,500
1528708588,500,500
1528709537,500,500
1528710497,500,500
1528711479,500,500
1528712411,500,500
1528713372,500,500
1528714356,500,500
1528715293,500,500
1528716255,500,500
1528717235,500,500
1528718169,500,500
1528719153,500,500
1528720094,500,500
1528721067,500,500
1528722016,500,500
1528722970,500,500
1528723952,500,500
1528724889,500,500
1528725867,500,500
1528726816,500,500
1528727769,500,500
1528728738,500,500
1528729698,500,500
1528731066,500,500
1528732188,500,500
1528734451,500,500
1528735604,500,500
1528736570,500,500
1528737527,500,500
1528738592,500,500
1528739544,500,500
1528740602,500,500
1528741691,500,500
1528742687,500,500
1528743629,500,500
1528744587,500,500
1528745554,500,500
1528746767,500,500
1528747688,500,500
1528749037,500,500
1528750085,500,500
1528751057,500,500
1528752252,500,500
1528753211,500,500
1528754180,500,500
1528755132,500,500
1528756086,500,500
1528757119,500,500
1528758261,500,500
1528759212,500,500
1528760166,500,500
1528761136,500,500
1528762095,500,500
1528763050,500,500
1528764015,500,500
1528764971,500,500
1528765930,500,500
1528766896,500,500
1528767859,500,500
1528768815,500,500
1528769772,500,500
1528770749,500,500
1528771691,500,500
1528772655,500,500
1528773626,500,500
1528774569,500,500
1528775532,500,500
1528776510,500,500
1528777449,500,500
1528778409,500,500
1528779381,500,500
1528780329,500,500
1528781285,500,500
1528782272,500,500
1528783222,500,500
1528784168,500,500
1528785151,500,500
1528786089,500,500
1528787054,500,500
1528788028,500,500
1528788968,500,500
1528789930,500,500
1528790911,500,500
1528791851,500,500
1528792810,500,500
1528793785,500,500
1528794733,500,500
1528795688,500,500
1528796668,500,500
1528797617,500,500
1528798581,500,500
1528799559,500,500
1528800494,500,500
1528801455,500,500
1528802424,500,500
1528803369,500,500
1528804332,500,500
1528805310,500,500
1528806252,500,500
1528807210,500,500
1528808184,500,500
1528809135,500,500
1528810089,500,500
1528811066,500,500
1528812017,500,500
1528812968,500,500
1528813953,500,500
1528815405,500,500
1528816329,500,500
1528817298,500,500
1528818266,500,500
1528819231,500,500
1528820189,500,500
1528821156,500,500
1528822091,500,500
1528823065,500,500
1528824026,500,500
1528824973,500,500
1528825946,500,500
1528826919,500,500
1528827852,500,500
1528828815,500,500
1528829789,500,500
1528830746,500,500
1528831687,500,500
1528832676,500,500
1528833629,500,500
1528834578,500,500
1528835551,500,500
1528836515,500,500
1528837475,500,500
1528838420,500,500
1528839373,500,500
