DateTime,Entries,UniqueIPs
1527684495,50,50
1527686422,49,49
1527690264,50,50
1527694101,51,51
1527696110,51,51
1527698221,50,50
1527700033,50,50
1527703945,51,51
1527705865,52,52
1527707780,50,50
1527709727,51,51
1527711623,49,49
1527713539,50,50
1527715464,49,49
1527719299,49,49
1527723183,48,48
1527725073,45,45
1527730832,42,42
1527732756,40,40
1527734689,39,39
1527736589,39,39
1527738513,40,40
1527740432,38,38
1527742365,38,38
1527744277,37,37
1527746201,37,37
1527748147,41,41
1527750104,43,43
1527753889,45,45
1527755800,42,42
1527759633,42,42
1527761568,44,44
1527763505,45,45
1527765395,46,46
1527767315,47,47
1527769257,48,48
1527771173,46,46
1527773071,48,48
1527774994,50,50
1527776907,48,48
1527778913,50,50
1527780795,51,51
1527782673,52,52
1527786546,50,50
1527788471,50,50
1527790506,49,49
1527792317,49,49
1527796145,49,49
1527799964,48,48
1527801882,51,51
1527803803,50,50
1527806013,51,51
1527807880,52,52
1527809829,54,54
1527811720,54,54
1527817507,53,53
1527821336,52,52
1527823233,52,52
1527825175,50,50
1527829022,49,49
1527832909,49,49
1527834780,45,45
1527836679,43,43
1527840531,41,41
1527842461,42,42
1527844373,43,43
1527846320,42,42
1527848198,43,43
1527850120,45,45
1527852050,43,43
1527853958,42,42
1527855878,41,41
1527859712,42,42
1527861708,41,41
1527863575,41,41
1527865478,40,40
1527867415,40,40
1527869355,39,39
1527873097,38,38
1527876983,39,39
1527878920,38,38
1527882743,38,38
1527886585,39,39
1527888501,36,36
1527890552,38,38
1527894181,35,35
1527896173,34,34
1527898405,35,35
1527902249,37,37
1527906082,37,37
1527909927,36,36
1527916449,37,37
1527918690,37,37
1527921147,37,37
1527923338,37,37
1527923338,37,37
1527926038,37,37
1527926038,37,37
1527933084,32,32
1527933084,32,32
1527935226,31,31
1527935226,31,31
1527937882,28,28
1527937882,28,28
1527940244,30,30
1527940244,30,30
1527942655,30,30
1527942655,30,30
1527944979,29,29
1527944979,29,29
1527947222,27,27
1527951403,26,26
1527951403,26,26
1527956419,26,26
1527956419,26,26
1527958707,26,26
1527961207,26,26
1527961207,26,26
1527965977,26,26
1527965977,26,26
1527968430,27,27
1527968430,27,27
1527984248,22,22
1527984248,22,22
1527991411,21,21
1527991411,21,21
1527993832,20,20
1527993832,20,20
1527996233,21,21
1527998624,21,21
1528005414,24,24
1528007370,23,23
1528009333,24,24
1528013067,26,26
1528014999,27,27
1528016905,28,28
1528018848,30,30
1528020748,30,30
1528024489,31,31
1528026496,29,29
1528030348,30,30
1528032265,29,29
1528034184,30,30
1528036108,31,31
1528041876,32,32
1528043777,33,33
1528045705,34,34
1528049550,35,35
1528051510,34,34
1528053400,33,33
1528055342,35,35
1528057228,37,37
1528059193,38,38
1528063014,40,40
1528066913,40,40
1528068755,39,39
1528072578,38,38
1528074542,40,40
1528082240,39,39
1528084115,39,39
1528086056,40,40
1528087949,40,40
1528089905,40,40
1528091777,38,38
1528095708,37,37
1528097591,40,40
1528099470,39,39
1528103304,38,38
1528105271,38,38
1528107154,37,37
1528110987,36,36
1528112926,36,36
1528116789,35,35
1528118682,32,32
1528120549,35,35
1528122511,36,36
1528126346,37,37
1528128338,34,34
1528130194,34,34
1528132141,37,37
1528134053,39,39
1528135959,38,38
1528139812,41,41
1528141716,38,38
1528143639,38,38
1528145572,37,37
1528147484,38,38
1528149392,38,38
1528153320,39,39
1528155151,41,41
1528157071,42,42
1528160913,40,40
1528162826,41,41
1528170544,41,41
1528172438,40,40
1528174350,41,41
1528176287,41,41
1528178189,42,42
1528180411,45,45
1528184185,43,43
1528186109,41,41
1528191873,39,39
1528195702,41,41
1528197633,42,42
1528199550,42,42
1528201462,44,44
1528203386,43,43
1528205309,44,44
1528207308,40,40
1528209154,38,38
1528211082,39,39
1528213504,38,38
1528215408,38,38
1528217316,39,39
1528219222,38,38
1528221166,36,36
1528225006,34,34
1528229018,35,35
1528230980,36,36
1528232914,35,35
1528234822,33,33
1528236753,34,34
1528238663,33,33
1528240579,34,34
1528242506,31,31
1528244430,33,33
1528246341,36,36
1528248274,36,36
1528256037,37,37
1528257870,36,36
1528259793,36,36
1528261700,36,36
1528263624,37,37
1528265567,36,36
1528267779,34,34
1528269629,36,36
1528277312,37,37
1528279301,38,38
1528281162,40,40
1528283083,37,37
1528285003,38,38
1528286928,39,39
1528288829,38,38
1528292688,37,37
1528298433,38,38
1528300344,39,39
1528302281,37,37
1528304183,38,38
1528306280,37,37
1528311724,36,36
1528320512,39,39
1528324431,38,38
1528326792,38,38
1528331841,36,36
1528335448,35,35
1528337321,36,36
1528339245,37,37
1528341184,37,37
1528343194,40,40
1528346912,40,40
1528348825,38,38
1528350770,37,37
1528354909,35,35
1528362507,35,35
1528364429,35,35
1528368266,34,34
1528372101,35,35
1528374034,34,34
1528377860,36,36
1528379782,38,38
1528381642,39,39
1528383702,40,40
1528385565,39,39
1528387472,39,39
1528391326,36,36
1528395162,38,38
1528397078,39,39
1528398986,39,39
1528402828,37,37
1528404746,38,38
1528406688,36,36
1528408591,38,38
1528413143,39,39
1528416998,40,40
1528418902,41,41
1528420835,39,39
1528422763,38,38
1528424672,37,37
1528426638,37,37
1528428511,34,34
1528430517,32,32
1528432348,33,33
1528434264,33,33
1528438100,34,34
1528440026,35,35
1528441963,36,36
1528445778,37,37
1528447713,38,38
1528449622,37,37
1528451458,35,35
1528453465,34,34
1528457301,35,35
1528459303,34,34
1528461144,35,35
1528463065,35,35
1528465162,34,34
1528467064,30,30
1528469279,31,31
1528471218,32,32
1528473156,34,34
1528476976,35,35
1528478894,35,35
1528480906,33,33
1528482748,32,32
1528484662,31,31
1528488754,31,31
1528490665,32,32
1528492604,31,31
1528494508,30,30
1528498511,33,33
1528500518,34,34
1528504367,38,38
1528506276,37,37
1528508197,39,39
1528510199,40,40
1528512027,41,41
1528517793,40,40
1528519710,40,40
1528523549,39,39
1528525480,38,38
1528527404,39,39
1528531301,39,39
1528533180,37,37
1528538915,38,38
1528540837,38,38
1528542768,38,38
1528544696,41,41
1528546606,43,43
1528548516,42,42
1528550431,42,42
1528552386,41,41
1528554287,43,43
1528556204,42,42
1528558109,42,42
1528560110,42,42
1528561970,43,43
1528563885,41,41
1528567716,42,42
1528573464,42,42
1528575383,41,41
1528577314,39,39
1528579224,39,39
1528581162,38,38
1528583085,38,38
1528586032,37,37
1528589821,38,38
1528591715,35,35
1528593664,33,33
1528595569,32,32
1528597502,32,32
1528607084,31,31
1528610943,30,30
1528612887,30,30
1528618589,30,30
1528620538,32,32
1528626276,30,30
1528628223,29,29
1528630105,29,29
1528632113,27,27
1528633963,27,27
1528635895,26,26
1528637794,27,27
1528640000,27,27
1528641878,26,26
1528643898,25,25
1528645729,26,26
1528647652,23,23
1528649566,24,24
1528651489,26,26
1528657309,27,27
1528659177,26,26
1528661077,25,25
1528663133,26,26
1528666385,25,25
1528668678,26,26
1528670582,24,24
1528672491,23,23
1528676345,22,22
1528678237,23,23
1528680175,24,24
1528684007,23,23
1528687849,24,24
1528689702,25,25
1528691652,27,27
1528699224,26,26
1528701148,28,28
1528703081,29,29
1528704979,28,28
1528707166,27,27
1528710978,29,29
1528714898,30,30
1528716752,29,29
1528718689,28,28
1528720582,29,29
1528722527,30,30
1528724420,31,31
1528726351,30,30
1528730196,31,31
1528734471,33,33
1528736594,32,32
1528738617,30,30
1528740618,30,30
1528742710,29,29
1528744601,30,30
1528746432,31,31
1528748421,32,32
1528750338,30,30
1528752267,29,29
1528754194,30,30
1528756105,29,29
1528758119,30,30
1528760059,31,31
1528761877,32,32
1528763779,30,30
1528765715,30,30
1528773375,30,30
1528775299,30,30
1528777236,29,29
1528779144,28,28
1528782995,29,29
1528786910,29,29
1528788758,28,28
1528792579,29,29
1528798346,28,28
1528800280,29,29
1528802180,28,28
1528804105,29,29
1528806063,30,30
1528807939,32,32
1528809860,30,30
1528811794,31,31
1528817566,33,33
1528819898,32,32
1528821877,33,33
1528823782,35,35
1528825715,36,36
1528827636,35,35
1528831462,33,33
1528833393,32,32
1528835296,32,32
1528838916,32,32
1528840951,33,33
1528842974,34,34
1528844901,33,33
